stationcode,name,is_installed,capacity,numdocksavailable,numbikesavailable,mechanical,ebike,is_renting,is_returning,duedate,coordonnees_geo,nom_arrondissement_communes,code_insee_commune,station_opening_hours
21207,Verdier - République,OUI,29,24,5,3,2,OUI,OUI,2026-02-07T22:01:09+00:00,"{'lon': 2.31739372015, 'lat': 48.815403766277}",Montrouge,92049,
13035,Choisy - Tolbiac,OUI,20,10,9,6,3,OUI,OUI,2026-02-07T22:04:15+00:00,"{'lon': 2.3602393269539, 'lat': 48.82591155587}",Paris,75056,
12122,Bois de Vincennes - Polygone,OUI,51,49,2,0,2,OUI,OUI,2026-02-07T22:02:22+00:00,"{'lon': 2.431421081436563, 'lat': 48.83544491617421}",Paris,75056,
10114,Granges aux Belles - Hôpital Saint-Louis,OUI,60,53,7,4,3,OUI,OUI,2026-02-07T22:01:15+00:00,"{'lon': 2.366669436985, 'lat': 48.874794994841}",Paris,75056,
15120,Colonel Pierre Avia,OUI,29,11,17,10,7,OUI,OUI,2026-02-07T22:04:07+00:00,"{'lon': 2.275342586850291, 'lat': 48.8296843300915}",Paris,75056,
19204,Rampal - Belleville,OUI,20,8,9,0,9,OUI,OUI,2026-02-07T22:04:07+00:00,"{'lon': 2.3798409114805, 'lat': 48.873114661405}",Paris,75056,
21205,Arthur Auger - Jean Jaurès,OUI,26,15,10,3,7,OUI,OUI,2026-02-07T22:01:03+00:00,"{'lon': 2.3069277405738835, 'lat': 48.813736445585235}",Montrouge,92049,
5201,Saint-Jacques - Soufflot,OUI,16,11,5,2,3,OUI,OUI,2026-02-07T22:04:44+00:00,"{'lon': 2.3430785379567, 'lat': 48.846280383395}",Paris,75056,
16023,Passy - Place du Costa Rica,OUI,33,24,8,5,3,OUI,OUI,2026-02-07T21:57:30+00:00,"{'lon': 2.2839655, 'lat': 48.8584893}",Paris,75056,
18044,Clichy - Douai,OUI,32,16,15,0,15,OUI,OUI,2026-02-07T22:04:09+00:00,"{'lon': 2.328063700029, 'lat': 48.883687771522}",Paris,75056,
11029,Ménilmontant - Oberkampf,OUI,40,7,31,12,19,OUI,OUI,2026-02-07T22:02:00+00:00,"{'lon': 2.3830134404158, 'lat': 48.866617658681}",Paris,75056,
18041,Rochechouart - Martyrs,OUI,20,8,12,1,11,OUI,OUI,2026-02-07T22:03:24+00:00,"{'lon': 2.3405495658517, 'lat': 48.882193779572}",Paris,75056,
15014,Volontaires - Vaugirard,OUI,34,22,11,10,1,OUI,OUI,2026-02-07T22:01:54+00:00,"{'lon': 2.30808901725357, 'lat': 48.84132050184004}",Paris,75056,
35002,Jean Jaurès - Presles,OUI,31,18,9,5,4,OUI,OUI,2026-02-07T22:01:06+00:00,"{'lon': 2.3960057280531, 'lat': 48.907134414988}",Pantin,93055,
21027,Fief - République,OUI,25,11,14,9,5,OUI,OUI,2026-02-07T22:04:31+00:00,"{'lon': 2.255771979689598, 'lat': 48.83170888166024}",Boulogne-Billancourt,92012,
8039,Colisée - Champs-Elysées,OUI,24,15,2,1,1,OUI,OUI,2026-02-07T22:03:48+00:00,"{'lon': 2.3076190799475, 'lat': 48.870475399387}",Paris,75056,
25002,Hôtel de Ville de Rueil-Malmaison,OUI,20,1,17,12,5,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.181724, 'lat': 48.878194}",Rueil-Malmaison,92063,
7109,Place Joffre - Frédéric le Play,OUI,38,18,17,8,9,OUI,OUI,2026-02-07T22:01:40+00:00,"{'lon': 2.3044242337346, 'lat': 48.853754486938}",Paris,75056,
16022,Jean Bologne - Passy,OUI,19,14,4,2,2,OUI,OUI,2026-02-07T21:58:18+00:00,"{'lon': 2.280027395306772, 'lat': 48.857566889784465}",Paris,75056,
11102,Alexandre Dumas - Voltaire,OUI,74,69,4,0,4,OUI,OUI,2026-02-07T21:58:38+00:00,"{'lon': 2.3891476408096, 'lat': 48.852888670365}",Paris,75056,
20011,Pyrénées - Dagorno,OUI,20,15,5,1,4,OUI,OUI,2026-02-07T22:01:48+00:00,"{'lon': 2.4051643162965775, 'lat': 48.855425770695085}",Paris,75056,
8057,Hoche - Tilsitt,OUI,33,31,2,1,1,OUI,OUI,2026-02-07T22:01:28+00:00,"{'lon': 2.2971323132515, 'lat': 48.874836457837}",Paris,75056,
12040,Porte de Charenton,OUI,67,65,2,0,2,OUI,OUI,2026-02-07T21:57:03+00:00,"{'lon': 2.3989107459784, 'lat': 48.831240105856}",Paris,75056,
21213,Vanne - Général de Gaulle,OUI,25,22,2,0,2,OUI,OUI,2026-02-07T22:04:25+00:00,"{'lon': 2.328318, 'lat': 48.815007}",Montrouge,92049,
20106,Mairie du 20ème,OUI,27,25,2,0,2,OUI,OUI,2026-02-07T21:58:44+00:00,"{'lon': 2.3990669846535, 'lat': 48.865302324275}",Paris,75056,
11046,Place de la République - Voltaire,OUI,19,5,12,5,7,OUI,OUI,2026-02-07T22:00:36+00:00,"{'lon': 2.3654810339212, 'lat': 48.866830968942}",Paris,75056,
6005,Montparnasse -  Square Ozanam,OUI,49,23,25,18,7,OUI,OUI,2026-02-07T22:03:48+00:00,"{'lon': 2.3265242949128, 'lat': 48.843310567822}",Paris,75056,
35001,Jean Jaurès - Ouvrières Pivéreuses,OUI,22,3,17,8,9,OUI,OUI,2026-02-07T22:02:41+00:00,"{'lon': 2.3995766043663, 'lat': 48.910423437526}",Pantin,93055,
6020,Place Saint-André des Arts,OUI,37,14,22,21,1,OUI,OUI,2026-02-07T22:04:36+00:00,"{'lon': 2.3426544293761, 'lat': 48.852886173881}",Paris,75056,
15060,Place de la Montagne du Goulet,OUI,21,7,14,12,2,OUI,OUI,2026-02-07T21:59:57+00:00,"{'lon': 2.2773844, 'lat': 48.8443415}",Paris,75056,
19007,Flandre - Ourcq,OUI,30,26,3,2,1,OUI,OUI,2026-02-07T22:04:42+00:00,"{'lon': 2.3790915682911873, 'lat': 48.89260159189023}",Paris,75056,
11011,Richard Lenoir - Voltaire,OUI,25,3,20,12,8,OUI,OUI,2026-02-07T22:03:59+00:00,"{'lon': 2.3727491497993, 'lat': 48.86164273878}",Paris,75056,
21016,Point du Jour - Jean Jaurès,OUI,40,7,30,22,8,OUI,OUI,2026-02-07T22:01:58+00:00,"{'lon': 2.245911467014621, 'lat': 48.828753141436465}",Boulogne-Billancourt,92012,
15105,Fédération - Suffren,OUI,25,5,20,19,1,OUI,OUI,2026-02-07T22:04:43+00:00,"{'lon': 2.2978776320815, 'lat': 48.852828153442}",Paris,75056,
11018,Saint-Maur - République,OUI,50,31,18,3,15,OUI,OUI,2026-02-07T22:04:24+00:00,"{'lon': 2.3783174157143, 'lat': 48.864185861455}",Paris,75056,
7111,Ecole Militaire - Place Joffre,OUI,26,12,12,7,5,OUI,OUI,2026-02-07T22:03:11+00:00,"{'lon': 2.3017993569374, 'lat': 48.852060203583}",Paris,75056,
5031,Lacépède - Linné,OUI,54,39,14,11,3,OUI,OUI,2026-02-07T22:04:14+00:00,"{'lon': 2.354651279747486, 'lat': 48.8437035476636}",Paris,75056,
9025,Taitbout - Châteaudun,OUI,54,44,10,6,4,OUI,OUI,2026-02-07T22:03:58+00:00,"{'lon': 2.3353566779335, 'lat': 48.876383969379}",Paris,75056,
12017,Saint-Mandé - Docteur Arnold Netter,OUI,53,45,8,5,3,OUI,OUI,2026-02-07T22:01:49+00:00,"{'lon': 2.404946386814118, 'lat': 48.84462585769668}",Paris,75056,
16103,Traktir - Foch,OUI,22,16,6,1,5,OUI,OUI,2026-02-07T21:59:34+00:00,"{'lon': 2.2915497802487, 'lat': 48.872755334614}",Paris,75056,
16104,Paul Valery - Victor Hugo,OUI,23,14,3,2,1,OUI,OUI,2026-02-07T21:57:15+00:00,"{'lon': 2.2887128591537476, 'lat': 48.87137406080164}",Paris,75056,
7025,Octave Gréard - Tour Eiffel,OUI,33,2,30,25,5,OUI,OUI,2026-02-07T22:03:45+00:00,"{'lon': 2.2931787543289, 'lat': 48.856502977696}",Paris,75056,
20033,Etienne Dolet - Place Maurice Chevalier,OUI,47,33,14,4,10,OUI,OUI,2026-02-07T22:01:41+00:00,"{'lon': 2.3851405311143026, 'lat': 48.86798303359366}",Paris,75056,
40007,Préfecture de Créteil,OUI,27,10,17,5,12,OUI,OUI,2026-02-07T22:02:47+00:00,"{'lon': 2.4544713672215, 'lat': 48.783680285918}",Créteil,94028,
30005,Convention - Campus de Bobigny,OUI,32,11,19,3,16,OUI,OUI,2026-02-07T22:00:04+00:00,"{'lon': 2.4172238067445, 'lat': 48.914920058264}",Bobigny,93008,
40012,Stade de la Habette,OUI,16,8,8,0,8,OUI,OUI,2026-02-07T21:57:55+00:00,"{'lon': 2.4668785263921, 'lat': 48.774397033806}",Créteil,94028,
8044,Alfred de Vigny - Place du Général Brocard,OUI,33,29,3,2,1,OUI,OUI,2026-02-07T22:01:14+00:00,"{'lon': 2.305254448220567, 'lat': 48.87836138361425}",Paris,75056,
40013,Hôtel de Ville de Créteil,OUI,36,14,22,6,16,OUI,OUI,2026-02-07T22:03:59+00:00,"{'lon': 2.4552552404284, 'lat': 48.77699496201}",Créteil,94028,
21510,Fontaine du Tertre - Calvaire,OUI,24,23,1,1,0,OUI,OUI,2026-02-07T21:55:05+00:00,"{'lon': 2.2187778, 'lat': 48.8702539}",Suresnes,92073,
12107,Diderot - Pierre Bourdan,OUI,21,4,17,10,7,OUI,OUI,2026-02-07T22:01:53+00:00,"{'lon': 2.3902582749724, 'lat': 48.847648620797}",Paris,75056,
17036,Place Tristan Bernard,OUI,28,18,10,6,4,OUI,OUI,2026-02-07T22:03:41+00:00,"{'lon': 2.2915423, 'lat': 48.8794936}",Paris,75056,
23011,Bineau - Louise Michel,OUI,26,12,13,8,5,OUI,OUI,2026-02-07T22:04:23+00:00,"{'lon': 2.2843274474144, 'lat': 48.88666162207}",Levallois-Perret,92044,
11040,Temple - Jean-Pierre Timbaud,OUI,36,5,31,27,4,OUI,OUI,2026-02-07T22:03:49+00:00,"{'lon': 2.3660597205162, 'lat': 48.86446597201}",Paris,75056,
16005,Raymond Poincaré - Place Victor Hugo,OUI,25,18,7,5,2,OUI,OUI,2026-02-07T22:02:32+00:00,"{'lon': 2.2850745414202, 'lat': 48.87030612437}",Paris,75056,
12039,Général Michel Bizot - Claude Decaen,OUI,50,21,27,25,2,OUI,OUI,2026-02-07T22:03:53+00:00,"{'lon': 2.4009277881277, 'lat': 48.834812629825}",Paris,75056,
23801,Place de la Gare,OUI,20,10,10,10,0,OUI,OUI,2026-02-07T21:59:18+00:00,"{'lon': 2.1866139007512, 'lat': 48.838513582184}",Garches,92033,
8003,Galilée - Vernet,OUI,47,45,2,0,2,OUI,OUI,2026-02-07T21:59:27+00:00,"{'lon': 2.2985444962978, 'lat': 48.871715878697}",Paris,75056,
40004,Créteil Village,OUI,25,19,6,0,6,OUI,OUI,2026-02-07T21:58:10+00:00,"{'lon': 2.4642198533952, 'lat': 48.79122395576}",Créteil,94028,
22703,Place Jean Mermoz,OUI,30,12,18,12,6,OUI,OUI,2026-02-07T21:55:31+00:00,"{'lon': 2.2718348, 'lat': 48.9220937}",Bois-Colombes,92009,
14021,Place de la Porte de Châtillon,OUI,59,49,10,9,1,OUI,OUI,2026-02-07T21:59:59+00:00,"{'lon': 2.3186306, 'lat': 48.8242469}",Paris,75056,
24010,Charles de Gaulle - Rue de l'Alma,OUI,28,9,18,9,9,OUI,OUI,2026-02-07T22:03:29+00:00,"{'lon': 2.252313240191, 'lat': 48.896620592993}",Courbevoie,92026,
32004,Wilson - Landy,OUI,40,30,8,4,4,OUI,OUI,2026-02-07T22:01:55+00:00,"{'lon': 2.357633225619793, 'lat': 48.91516726221354}",Saint-Denis,93066,
41101,Paul Doumer - Stalingrad,OUI,24,10,13,9,4,OUI,OUI,2026-02-07T22:04:43+00:00,"{'lon': 2.3368880152702, 'lat': 48.806518992199}",Arcueil,94003,
20137,Borrégo - Gambetta,OUI,25,25,0,0,0,OUI,OUI,2026-02-07T22:00:29+00:00,"{'lon': 2.4014145880937576, 'lat': 48.87330497045532}",Paris,75056,
16140,Hippodrome de Longchamp,OUI,30,8,21,10,11,OUI,OUI,2026-02-07T22:04:25+00:00,"{'lon': 2.239905372262, 'lat': 48.86413226532}",Paris,75056,
13001,Port-Royal - Hôpital du Val-de-Grâce,OUI,18,2,16,7,9,OUI,OUI,2026-02-07T22:00:11+00:00,"{'lon': 2.3448138346607, 'lat': 48.837668272811}",Paris,75056,
3201,Payenne - Square George Caïn,OUI,24,6,17,13,4,OUI,OUI,2026-02-07T22:01:28+00:00,"{'lon': 2.3622643, 'lat': 48.8578329}",Paris,75056,
35014,Charles de Gaulle - Jean Lolive,OUI,26,15,9,2,7,OUI,OUI,2026-02-07T22:03:30+00:00,"{'lon': 2.4126765131950383, 'lat': 48.8932644350857}",Pantin,93055,
20035,Pyrénées - Ménilmontant,OUI,26,24,1,0,1,OUI,OUI,2026-02-07T22:03:03+00:00,"{'lon': 2.395084574818611, 'lat': 48.8693268535238}",Paris,75056,
31708,Noisy le Sec - Jean-Baptiste Clément,OUI,22,20,2,0,2,OUI,OUI,2026-02-07T22:01:39+00:00,"{'lon': 2.4152836203575, 'lat': 48.874515389637}",Bagnolet,93006,
23106,Pavé des Gardes - Charles Vaillant,OUI,20,19,1,1,0,OUI,OUI,2026-02-07T22:02:47+00:00,"{'lon': 2.2111820107205, 'lat': 48.81168551728}",Sèvres,92072,
27004,Gare de la Garenne-Colombes,OUI,28,12,16,7,9,OUI,OUI,2026-02-07T22:03:29+00:00,"{'lon': 2.239145, 'lat': 48.909752}",Colombes,92025,
21508,Georges Pompidou - Verdun,OUI,26,2,24,17,7,OUI,OUI,2026-02-07T22:03:28+00:00,"{'lon': 2.232443, 'lat': 48.875481}",Suresnes,92073,
10013,Alibert - Jemmapes,OUI,60,26,34,19,15,OUI,OUI,2026-02-07T22:03:10+00:00,"{'lon': 2.3661044619878, 'lat': 48.871044051984}",Paris,75056,
20037,Gambetta - Saint Fargeau,OUI,24,22,2,1,1,OUI,OUI,2026-02-07T22:04:05+00:00,"{'lon': 2.4039056897163396, 'lat': 48.871244610447015}",Paris,75056,
1022,Danielle Casanova - Place Vendôme,OUI,37,30,7,5,2,OUI,OUI,2026-02-07T22:03:12+00:00,"{'lon': 2.3304839059711, 'lat': 48.868266498223}",Paris,75056,
19045,Macdonald - Césaria Evora,OUI,67,58,8,4,4,OUI,OUI,2026-02-07T22:03:55+00:00,"{'lon': 2.37933, 'lat': 48.89883}",Paris,75056,
41301,Bois de Vincennes - Gare,OUI,50,42,8,5,3,OUI,OUI,2026-02-07T22:04:39+00:00,"{'lon': 2.470833995083, 'lat': 48.836022242887}",Nogent-sur-Marne,94052,
22302,Gare RER - Général de Gaulle,OUI,41,5,35,12,23,OUI,OUI,2026-02-07T22:02:04+00:00,"{'lon': 2.3064726536317, 'lat': 48.933548439566}",Gennevilliers,92036,
34014,Michelet - Dr Bauer,OUI,32,3,29,18,11,OUI,OUI,2026-02-07T22:03:14+00:00,"{'lon': 2.3440374449846, 'lat': 48.906125424194}",Saint-Ouen-sur-Seine,93070,
13053,Chevaleret - Tolbiac,OUI,35,7,25,17,8,OUI,OUI,2026-02-07T22:03:37+00:00,"{'lon': 2.375934, 'lat': 48.82941}",Paris,75056,
17123,Mstislav Rostropovitch - Berthier,OUI,18,12,6,2,4,OUI,OUI,2026-02-07T22:04:41+00:00,"{'lon': 2.309234105050564, 'lat': 48.892120821173975}",Paris,75056,
48011,Epi d'Or - Chevilly,OUI,20,15,3,2,1,OUI,OUI,2026-02-07T21:58:47+00:00,"{'lon': 2.3549050362061, 'lat': 48.781109786782}",Villejuif,94076,
1002,Victoria - Place du Chatelet,OUI,22,3,18,12,6,OUI,OUI,2026-02-07T22:04:23+00:00,"{'lon': 2.3469167947769, 'lat': 48.857992591527}",Paris,75056,
41304,Port - Maurice Chevalier,OUI,30,2,28,26,2,OUI,OUI,2026-02-07T22:04:10+00:00,"{'lon': 2.490257616467, 'lat': 48.832474421632}",Nogent-sur-Marne,94052,
43102,Dr Calmette,OUI,18,10,8,5,3,OUI,OUI,2026-02-07T22:02:26+00:00,"{'lon': 2.4089241218595, 'lat': 48.745456776386}",Orly,94054,
15039,Abbé Groult - Convention,OUI,27,25,2,1,1,OUI,OUI,2026-02-07T22:04:41+00:00,"{'lon': 2.302064039509349, 'lat': 48.83596927866069}",Paris,75056,
5020,Institut du Monde Arabe - Saint-Germain,OUI,40,6,34,29,5,OUI,OUI,2026-02-07T22:03:31+00:00,"{'lon': 2.3558086529374, 'lat': 48.849063299501}",Paris,75056,
14110,Abbé Carton - Plantes,OUI,25,23,2,0,2,OUI,OUI,2026-02-07T22:03:04+00:00,"{'lon': 2.3209181427956, 'lat': 48.827673823166}",Paris,75056,
34501,Quai de Seine - Pont de l'île-Saint-Denis,OUI,25,13,12,6,6,OUI,OUI,2026-02-07T22:04:03+00:00,"{'lon': 2.3408389473018, 'lat': 48.935421446598}",L'Île-Saint-Denis,93039,
18018,Carpeaux - Place Jacques Froment,OUI,19,17,2,1,1,OUI,OUI,2026-02-07T21:57:46+00:00,"{'lon': 2.3309428, 'lat': 48.8906542}",Paris,75056,
40018,Chemin Des Mèches - Foch,NON,1,1,0,0,0,NON,NON,2025-10-22T06:16:29+00:00,"{'lon': 2.4370886462938, 'lat': 48.784426530213}",Créteil,94028,
10025,Jemmapes - Ecluses Saint-Martin,OUI,15,5,9,2,7,OUI,OUI,2026-02-07T22:01:38+00:00,"{'lon': 2.3660067468881607, 'lat': 48.87748519186726}",Paris,75056,
32001,Proudhon - Président Wilson,OUI,30,14,15,7,8,OUI,OUI,2026-02-07T21:59:13+00:00,"{'lon': 2.3584905266762, 'lat': 48.906442763495}",Saint-Denis,93066,
32305,Saint-Germain - Verdun,OUI,30,12,18,13,5,OUI,OUI,2026-02-07T22:02:01+00:00,"{'lon': 2.4331868384644, 'lat': 48.882877330093}",Romainville,93063,
4104,Sebastopol - Rambuteau,OUI,16,1,9,4,5,OUI,OUI,2026-02-07T22:03:13+00:00,"{'lon': 2.3501381278038, 'lat': 48.86181809267}",Paris,75056,
22305,Jean Jaurès - Place du Dr Roux,OUI,35,3,32,24,8,OUI,OUI,2026-02-07T22:04:05+00:00,"{'lon': 2.2947337017374, 'lat': 48.927567032796}",Gennevilliers,92036,
8052,Balzac - Champs Elysées,OUI,30,20,10,1,9,OUI,OUI,2026-02-07T22:03:41+00:00,"{'lon': 2.3001953959465, 'lat': 48.872699639621}",Paris,75056,
21954,Val-Fleury,OUI,23,19,4,1,3,OUI,OUI,2026-02-07T21:55:28+00:00,"{'lon': 2.2407217696309, 'lat': 48.807671407991}",Meudon,92048,
18014,Léon - Doudeauville,OUI,13,1,11,2,9,OUI,OUI,2026-02-07T22:01:56+00:00,"{'lon': 2.3535733726386, 'lat': 48.888324218452}",Paris,75056,
22507,Châteaudun - Place de la Liberté,OUI,26,20,5,1,4,OUI,OUI,2026-02-07T21:56:43+00:00,"{'lon': 2.2454486480600626, 'lat': 48.90970830301211}",La Garenne-Colombes,92035,
15058,Place du Moulin de Javel,OUI,45,36,7,7,0,OUI,OUI,2026-02-07T22:04:07+00:00,"{'lon': 2.2716060653329, 'lat': 48.84021670922}",Paris,75056,
11201,Faubourg St-Antoine - Place de la Nation,OUI,16,12,3,3,0,OUI,OUI,2026-02-07T22:00:31+00:00,"{'lon': 2.393606, 'lat': 48.8487726}",Paris,75056,
22304,ZAC des Louvresses,OUI,32,17,15,7,8,OUI,OUI,2026-02-07T22:02:09+00:00,"{'lon': 2.3057864216906, 'lat': 48.943681749651}",Gennevilliers,92036,
25010,Maréchal Leclerc de Hauteclocque - Marché Buzenval,OUI,30,22,7,2,5,OUI,OUI,2026-02-07T22:03:03+00:00,"{'lon': 2.192077, 'lat': 48.858446}",Rueil-Malmaison,92063,
33019,Madeleine Vionnet,OUI,34,30,3,2,1,OUI,OUI,2026-02-07T22:01:09+00:00,"{'lon': 2.3740895837545, 'lat': 48.902519074064}",Aubervilliers,93001,
12106,Gare de Lyon - Roland Barthes,OUI,68,6,60,51,9,OUI,OUI,2026-02-07T22:04:45+00:00,"{'lon': 2.3790882155299187, 'lat': 48.84395729494058}",Paris,75056,
19018,Cité de la Musique,OUI,60,42,15,4,11,OUI,OUI,2026-02-07T22:04:33+00:00,"{'lon': 2.3925811931922, 'lat': 48.888796556487}",Paris,75056,
23201,Avenir,OUI,45,24,17,6,11,OUI,OUI,2026-02-07T22:02:14+00:00,"{'lon': 2.3003776, 'lat': 48.8103438}",Châtillon,92020,
5202,Arbalète - Claude Bernard,OUI,34,25,8,1,7,OUI,OUI,2026-02-07T22:03:48+00:00,"{'lon': 2.347522975107, 'lat': 48.840008992}",Paris,75056,
12165,Champs de Manoeuvre - Cartoucherie,OUI,35,8,26,15,11,OUI,OUI,2026-02-07T22:04:28+00:00,"{'lon': 2.447974, 'lat': 48.835261}",Paris,75056,
8002,Gare Saint-Lazare - Cour du Havre,OUI,45,7,35,24,11,OUI,OUI,2026-02-07T22:01:27+00:00,"{'lon': 2.3265598341823, 'lat': 48.875674400851}",Paris,75056,
12001,Bastille - Biscornet,OUI,62,3,56,29,27,OUI,OUI,2026-02-07T22:04:41+00:00,"{'lon': 2.369220033288, 'lat': 48.851355779579}",Paris,75056,
12105,Bercy - Villot,OUI,33,1,34,26,8,OUI,OUI,2026-02-07T22:03:15+00:00,"{'lon': 2.3767850184816, 'lat': 48.841795009027}",Paris,75056,
21320,Président Roosevelt - Rouget de Lisle,OUI,40,29,11,10,1,OUI,OUI,2026-02-07T22:04:44+00:00,"{'lon': 2.2616135525345, 'lat': 48.83047518749}",Issy-les-Moulineaux,92040,
8004,Malesherbes - Place de la Madeleine,OUI,67,37,29,27,2,OUI,OUI,2026-02-07T22:04:40+00:00,"{'lon': 2.323243509808, 'lat': 48.870406028483}",Paris,75056,
9035,Gare Saint-Lazare - Place de Budapest,OUI,44,34,8,3,5,OUI,OUI,2026-02-07T22:02:39+00:00,"{'lon': 2.327339, 'lat': 48.877753}",Paris,75056,
17126,Hélène et François Missoffe - Emile Borel,OUI,32,12,20,16,4,OUI,OUI,2026-02-07T22:04:25+00:00,"{'lon': 2.321543991674844, 'lat': 48.89990653843488}",Paris,75056,
34012,Bateliers - Quai de Seine,OUI,26,12,12,11,1,OUI,OUI,2026-02-07T22:04:41+00:00,"{'lon': 2.3239533298594, 'lat': 48.915817585516}",Saint-Ouen-sur-Seine,93070,
31303,Simone Signoret - Paris,OUI,28,3,24,0,24,OUI,OUI,2026-02-07T22:03:59+00:00,"{'lon': 2.465406596265139, 'lat': 48.903600624712865}",Noisy-le-Sec,93053,
5107,Pontoise - La Tournelle,OUI,23,10,12,10,2,OUI,OUI,2026-02-07T22:01:51+00:00,"{'lon': 2.3524542754922, 'lat': 48.850458009188}",Paris,75056,
10026,Gare de l'Est - Chateau Landon,OUI,59,48,10,6,4,OUI,OUI,2026-02-07T21:56:58+00:00,"{'lon': 2.362424, 'lat': 48.879305}",Paris,75056,
16006,Lauriston - Copernic,OUI,19,12,7,1,6,OUI,OUI,2026-02-07T21:59:20+00:00,"{'lon': 2.289918, 'lat': 48.86926}",Paris,75056,
8008,Joseph Sansboeuf - Saint Lazare,OUI,32,7,23,22,1,OUI,OUI,2026-02-07T22:02:12+00:00,"{'lon': 2.3229019716382, 'lat': 48.875315630653}",Paris,75056,
13205,Choisy - Pointe d'Ivry,OUI,24,24,0,0,0,OUI,OUI,2026-02-07T21:59:53+00:00,"{'lon': 2.3633708034878, 'lat': 48.822154170359}",Paris,75056,
31202,Gabriel Péri - Jules Ferry,OUI,25,15,10,8,2,OUI,OUI,2026-02-07T22:01:55+00:00,"{'lon': 2.3912295762525, 'lat': 48.926182814311}",La Courneuve,93027,
20112,Jourdain - Place des Grandes Rigoles,OUI,22,21,1,0,1,OUI,OUI,2026-02-07T22:01:14+00:00,"{'lon': 2.3895947635174, 'lat': 48.874031137272}",Paris,75056,
7201,Place De Fontenoy - Saxe,OUI,18,11,7,3,4,OUI,OUI,2026-02-07T21:58:19+00:00,"{'lon': 2.3069813815839, 'lat': 48.850270554523}",Paris,75056,
31201,Suzanne Masson,OUI,37,22,13,7,6,OUI,OUI,2026-02-07T22:03:30+00:00,"{'lon': 2.3847292397611, 'lat': 48.923306888013}",La Courneuve,93027,
15062,Convention - Lourmel,OUI,36,7,28,24,4,OUI,OUI,2026-02-07T22:04:29+00:00,"{'lon': 2.2859910875559, 'lat': 48.842055041656}",Paris,75056,
18134,Ney - Porte de Clignancourt,OUI,25,19,5,0,5,OUI,OUI,2026-02-07T22:04:25+00:00,"{'lon': 2.3458001, 'lat': 48.8978867}",Paris,75056,
13203,Square de Choisy - Eastman,OUI,24,16,7,4,3,OUI,OUI,2026-02-07T22:03:01+00:00,"{'lon': 2.3583075090494, 'lat': 48.828543456283}",Paris,75056,
47007,Liberté - Vert-de-Maisons,OUI,20,17,3,2,1,OUI,OUI,2026-02-07T22:04:26+00:00,"{'lon': 2.4328628182411, 'lat': 48.790147809608}",Maisons-Alfort,94046,
13202,Place Farhat Hached,OUI,28,11,14,11,3,OUI,OUI,2026-02-07T22:03:39+00:00,"{'lon': 2.3816306985827, 'lat': 48.825487045602}",Paris,75056,
13051,Halle Freyssinet - Parvis Alan Turing,OUI,37,33,4,1,3,OUI,OUI,2026-02-07T22:04:40+00:00,"{'lon': 2.3711421713233, 'lat': 48.832846814471}",Paris,75056,
47008,Les Planètes,OUI,21,11,10,8,2,OUI,OUI,2026-02-07T21:56:27+00:00,"{'lon': 2.4596271973784, 'lat': 48.80929410761}",Maisons-Alfort,94046,
21501,Pont de Suresnes,OUI,18,8,8,4,4,OUI,OUI,2026-02-07T21:57:24+00:00,"{'lon': 2.2258946679617, 'lat': 48.867415092322}",Suresnes,92073,
8038,François 1er - Montaigne,OUI,53,42,11,7,4,OUI,OUI,2026-02-07T22:02:54+00:00,"{'lon': 2.3066755757207, 'lat': 48.866887649978}",Paris,75056,
18206,Albert Kahn - Duhesme,OUI,38,31,7,0,7,OUI,OUI,2026-02-07T22:04:11+00:00,"{'lon': 2.345815078896, 'lat': 48.895623001056}",Paris,75056,
18042,Place Pigalle,OUI,21,7,14,1,13,OUI,OUI,2026-02-07T22:01:38+00:00,"{'lon': 2.3361566, 'lat': 48.8827555}",Paris,75056,
12157,Fabre d'Eglantine - Place de la Nation,OUI,68,55,13,11,2,OUI,OUI,2026-02-07T22:02:43+00:00,"{'lon': 2.3956204, 'lat': 48.8471116}",Paris,75056,
11012,Montreuil - Voltaire,OUI,34,24,9,4,5,OUI,OUI,2026-02-07T22:01:42+00:00,"{'lon': 2.3930755582745, 'lat': 48.850507011842}",Paris,75056,
11014,Place de la Nation - Taillebourg,OUI,47,39,8,2,6,OUI,OUI,2026-02-07T22:04:35+00:00,"{'lon': 2.3973043, 'lat': 48.8488408}",Paris,75056,
11037,Faubourg Du Temple - Republique,OUI,38,4,32,24,8,OUI,OUI,2026-02-07T22:04:01+00:00,"{'lon': 2.3648982158072, 'lat': 48.867872484749}",Paris,75056,
11009,Boulets - Voltaire,OUI,38,28,9,2,7,OUI,OUI,2026-02-07T22:04:38+00:00,"{'lon': 2.3890301585197, 'lat': 48.85218705621}",Paris,75056,
3004,Place de la République - Temple,OUI,18,5,10,6,4,OUI,OUI,2026-02-07T22:03:57+00:00,"{'lon': 2.3635464370545, 'lat': 48.867211201859}",Paris,75056,
7023,Bourdonnais - Tour Eiffel,OUI,60,2,54,43,11,OUI,OUI,2026-02-07T22:04:35+00:00,"{'lon': 2.295599598447, 'lat': 48.860897797941}",Paris,75056,
